number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
47,0.8249709158017198,2026-04-12 23:10:49.239445,2026-04-12 23:10:49.477043,0 days 00:00:00.237598,0.9923188318130443,0.6699654899476388,0.029349207084068272,6,2,929,1.2797950238739673,2.700549443162466,0.5999908058382399,COMPLETE
48,0.824242389792678,2026-04-12 23:10:49.477043,2026-04-12 23:10:49.716928,0 days 00:00:00.239885,0.9750403287748803,0.6855449942956011,0.026296044940068396,6,2,678,1.2459797359116798,2.5168968257663025,0.525439952869885,COMPLETE
49,0.8206853386588048,2026-04-12 23:10:49.716928,2026-04-12 23:10:49.891052,0 days 00:00:00.174124,0.9983853070972604,0.5988514856632234,0.014176049535680394,6,1,800,1.619866000496729,2.5778932873926537,0.5133784030751057,COMPLETE
50,0.823332284912722,2026-04-12 23:10:49.891052,2026-04-12 23:10:50.198358,0 days 00:00:00.307306,0.9742887241908834,0.6831075756249142,0.021154060872546725,6,3,924,1.9884504093503996,2.329928928687176,0.5348333108785572,COMPLETE
51,0.8249074421442348,2026-04-12 23:10:50.198358,2026-04-12 23:10:50.548796,0 days 00:00:00.350438,0.9756097977623434,0.6713796194130476,0.020745302899996855,6,3,868,1.9497995100415881,2.0058077805247487,0.531093649939444,COMPLETE
52,0.8252693367287003,2026-04-12 23:10:50.548796,2026-04-12 23:10:51.026920,0 days 00:00:00.478124,0.9795229449419559,0.6747675752377367,0.021108093049244003,6,3,655,1.9636363806691883,2.2691442033797005,0.5351504662558814,COMPLETE
53,0.8206682860344059,2026-04-12 23:10:51.026920,2026-04-12 23:10:51.325637,0 days 00:00:00.298717,0.9844987214759622,0.5899092169682965,0.015633841979165106,5,3,638,1.8868667462757622,2.006300188553298,0.5134332983496556,COMPLETE
54,0.8206862860268269,2026-04-12 23:10:51.325637,2026-04-12 23:10:51.750385,0 days 00:00:00.424748,0.8969269327375367,0.5131981087154158,0.016695256708058645,6,2,697,1.777728391042606,2.6214441907233836,0.5341503889048508,COMPLETE
55,0.8224003905682566,2026-04-12 23:10:51.750385,2026-04-12 23:10:51.892616,0 days 00:00:00.142231,0.6004113179412404,0.33698162902593576,0.012554280876873339,5,5,483,1.9318257377479264,1.652340611340073,0.5011710443870698,COMPLETE
56,0.8217454434756027,2026-04-12 23:10:51.892616,2026-04-12 23:10:52.255120,0 days 00:00:00.362504,0.46695096318845564,0.6648730533457377,0.02177467834801121,6,4,603,1.8220737281573243,2.095672707683521,0.5515844994096805,COMPLETE
57,0.8220549170295087,2026-04-12 23:10:52.255120,2026-04-12 23:10:52.570309,0 days 00:00:00.315189,0.9793939244680775,0.7023931092221448,0.012090199188038362,6,1,781,1.7081429242397974,2.759848631708421,0.5991479341966756,COMPLETE
58,0.8209553385451207,2026-04-12 23:10:52.570309,2026-04-12 23:10:52.874611,0 days 00:00:00.304302,0.4278019634056707,0.6118374150926713,0.025264828561962462,5,5,864,0.8172409140087359,2.445066338022563,0.5680063591084428,COMPLETE
59,0.8191379708892754,2026-04-12 23:10:52.874611,2026-04-12 23:10:53.180536,0 days 00:00:00.305925,0.6904110680083577,0.7231470071567767,0.01872678866378146,6,2,257,1.751679085572641,1.646011239174448,0.5466917832628793,COMPLETE
60,0.822273443253287,2026-04-12 23:10:53.180536,2026-04-12 23:10:53.498235,0 days 00:00:00.317699,0.5222207615629408,0.4179233474764838,0.03755347659331755,6,4,564,1.9953958332038892,3.0664407262887092,0.999268232787737,COMPLETE
61,0.8200815494393476,2026-04-12 23:10:53.498235,2026-04-12 23:10:53.684600,0 days 00:00:00.186365,0.9694442801258072,0.6544456847696698,0.02849806425373146,6,6,942,1.9924506263349704,2.2290187630605467,0.5342322603234305,COMPLETE
62,0.8198147074464389,2026-04-12 23:10:53.684600,2026-04-12 23:10:54.074829,0 days 00:00:00.390229,0.5593904161010425,0.6792413569551448,0.02124280792290381,6,3,1113,1.8865962237012237,2.2961894422113116,0.5183559762572864,COMPLETE
63,0.8219166012982733,2026-04-12 23:10:54.074829,2026-04-12 23:10:54.327131,0 days 00:00:00.252302,0.9421112293850207,0.5144417879521415,0.017102330385897455,5,2,880,1.849354610231907,2.4692462099274444,0.5372118218668455,COMPLETE
64,0.8242098634905838,2026-04-12 23:10:54.327131,2026-04-12 23:10:54.639493,0 days 00:00:00.312362,0.9904947942640805,0.5578781625209408,0.02466793116911449,6,6,471,1.9386980885610627,2.7429030214375056,0.5709597794032387,COMPLETE
65,0.8226814430814976,2026-04-12 23:10:54.639493,2026-04-12 23:10:54.811151,0 days 00:00:00.171658,0.9998124035994529,0.572088290195595,0.025449620860680457,6,6,444,0.9309231888111942,2.7241633440973265,0.616667380585387,COMPLETE
66,0.8233060743974424,2026-04-12 23:10:54.811151,2026-04-12 23:10:55.016933,0 days 00:00:00.205782,0.9051896917581601,0.6133570744641896,0.01974947335303264,5,4,303,1.2421934194314082,2.7886226647548766,0.5667177886370506,COMPLETE
67,0.8238612320584285,2026-04-12 23:10:55.016933,2026-04-12 23:10:55.368507,0 days 00:00:00.351574,0.9583278051973753,0.5403792487773229,0.03374102712796248,6,1,384,0.6934496145001325,0.7926806202622635,0.8674512368033642,COMPLETE
68,0.8248695474233486,2026-04-12 23:10:55.368507,2026-04-12 23:10:55.600321,0 days 00:00:00.231814,0.9586174026968789,0.5370749592868426,0.0344255920477207,6,1,665,0.4766485839543153,0.5010015663455756,0.8406301268065581,COMPLETE
69,0.8222535485248217,2026-04-12 23:10:55.600321,2026-04-12 23:10:55.910453,0 days 00:00:00.310132,0.9325218687961038,0.48931761193337603,0.03192520120685037,5,2,682,0.4913466555502858,1.1307632641872378,0.8078030501539732,COMPLETE
70,0.8154504987576847,2026-04-12 23:10:55.910453,2026-04-12 23:10:56.116337,0 days 00:00:00.205884,0.986707082414109,0.6333383875989548,0.02436486087342217,6,7,534,0.33704908524295185,0.7471264849810622,0.8982153738896335,COMPLETE
71,0.8252052314925341,2026-04-12 23:10:56.116337,2026-04-12 23:10:56.607951,0 days 00:00:00.491614,0.9624375763607733,0.5290840282423229,0.0349252878602665,6,1,373,0.6731843478417541,0.5573352742905936,0.9280493534262919,COMPLETE
72,0.8231987060215974,2026-04-12 23:10:56.609954,2026-04-12 23:10:57.173072,0 days 00:00:00.563118,0.9537183804545778,0.5764901139487435,0.03872704778218328,7,1,743,0.6204120731438231,0.555181549617775,0.9374910336068961,COMPLETE
73,0.8239682846449329,2026-04-12 23:10:57.173072,2026-04-12 23:10:57.471730,0 days 00:00:00.298658,0.8834354463495748,0.7124211950129085,0.02943520071709145,6,4,580,0.4949684101941139,0.9794336400162045,0.8440683441502022,COMPLETE
74,0.8196587075121231,2026-04-12 23:10:57.471730,2026-04-12 23:10:57.734434,0 days 00:00:00.262704,0.916766445618626,0.7525174176189473,0.027044753698096925,6,2,662,0.7932587633119688,0.5242462191484994,0.9531410030278237,COMPLETE
75,0.8208653385830154,2026-04-12 23:10:57.734434,2026-04-12 23:10:58.066236,0 days 00:00:00.331802,0.9652769053287916,0.5481071712669711,0.0339418959757864,6,3,488,0.6742537798531338,0.7100927466942709,0.9209446062249185,COMPLETE
76,0.8268918623613211,2026-04-12 23:10:58.066236,2026-04-12 23:10:58.366165,0 days 00:00:00.299929,0.9850990000157765,0.6357470260974704,0.04324269224375538,5,1,360,1.0986309692970504,1.2206187760510445,0.7658914267906454,COMPLETE
77,0.8214827067441236,2026-04-12 23:10:58.366165,2026-04-12 23:10:58.581135,0 days 00:00:00.214970,0.9367255373620871,0.6408167202133771,0.04362896791415102,4,1,355,1.0626159247405618,1.4848607611065958,0.8711058909550182,COMPLETE
78,0.8264203888756257,2026-04-12 23:10:58.581135,2026-04-12 23:10:58.960541,0 days 00:00:00.379406,0.975099571419877,0.6681151754917518,0.0366276234228467,4,2,718,1.1484946483552292,1.1675940990388285,0.7662592618842912,COMPLETE
79,0.8184438659183721,2026-04-12 23:10:58.960541,2026-04-12 23:10:59.174468,0 days 00:00:00.213927,0.9491123867599536,0.5209570323870402,0.04920129149655054,3,4,837,1.1297075966535446,0.8913956131470016,0.7911710721047738,COMPLETE
80,0.8226021799569769,2026-04-12 23:10:59.176477,2026-04-12 23:10:59.427514,0 days 00:00:00.251037,0.9030531773753232,0.4857307640443807,0.04068345188671833,4,1,233,0.9423325954522925,1.1367453042751452,0.7715895849316485,COMPLETE
81,0.8260957574333653,2026-04-12 23:10:59.428514,2026-04-12 23:10:59.776955,0 days 00:00:00.348441,0.9691639688226098,0.6557236574013395,0.03610565664907951,5,2,709,1.1610617850409994,1.3548567475821425,0.7379870890145757,COMPLETE
82,0.8213920752033367,2026-04-12 23:10:59.776955,2026-04-12 23:11:00.103349,0 days 00:00:00.326394,0.9622995305933616,0.626047220457523,0.035658240853416685,3,3,714,1.0378478003308003,1.3035790996392613,0.7346050959027492,COMPLETE
83,0.8262429152661409,2026-04-12 23:11:00.103349,2026-04-12 23:11:00.526944,0 days 00:00:00.423595,0.9807979895874599,0.7263746502757248,0.041638266054160065,4,2,720,1.1569750085867199,1.5138832842907928,0.847357622020176,COMPLETE
84,0.8259621785422406,2026-04-12 23:11:00.526944,2026-04-12 23:11:00.892322,0 days 00:00:00.365378,0.9762571023508311,0.7461304704164019,0.05194116630569791,4,2,769,1.1519807669303597,1.474189284566142,0.8305781957669519,COMPLETE
85,0.8242158634880574,2026-04-12 23:11:00.892322,2026-04-12 23:11:01.145482,0 days 00:00:00.253160,0.9853166933347586,0.7876860984163957,0.048815256416034854,4,2,765,1.1812392080080012,1.5088319590494712,0.763348868392128,COMPLETE
86,0.8234519690728551,2026-04-12 23:11:01.146484,2026-04-12 23:11:01.386630,0 days 00:00:00.240146,0.9259387187101729,0.7408300004033221,0.0448111942445124,4,3,792,1.4095692570627274,1.2143938324953933,0.7931643885772284,COMPLETE
87,0.8260856521744623,2026-04-12 23:11:01.386630,2026-04-12 23:11:01.628607,0 days 00:00:00.241977,0.9990884193485801,0.7684650428141224,0.05289647686806437,4,5,722,1.1019351272358304,1.8097371481692521,0.7367219614427671,COMPLETE
88,0.8262564942077919,2026-04-12 23:11:01.628607,2026-04-12 23:11:01.881393,0 days 00:00:00.252786,0.996133353839102,0.7148758916686482,0.06980682006779362,4,4,729,1.2942967096857851,1.5281613770038012,0.7417534545405758,COMPLETE
89,0.8247514422099191,2026-04-12 23:11:01.881393,2026-04-12 23:11:02.132326,0 days 00:00:00.250933,0.9471560829053401,0.7587967420399659,0.06681232230496749,4,5,721,1.1436306793017597,1.8410387515015803,0.7399320907741691,COMPLETE
90,0.822575969441697,2026-04-12 23:11:02.132326,2026-04-12 23:11:02.265997,0 days 00:00:00.133671,0.9994614888479472,0.8080789859117852,0.05645132555011576,4,4,597,1.0658592482528593,1.760582327394605,0.7094661178337859,COMPLETE
91,0.8223306011239575,2026-04-12 23:11:02.265997,2026-04-12 23:11:02.493239,0 days 00:00:00.227242,0.9781861843295875,0.736803972192503,0.07357666613482827,3,2,629,1.2780570109590825,1.5083642425283894,0.6928954535561491,COMPLETE
92,0.826737441373709,2026-04-12 23:11:02.493239,2026-04-12 23:11:02.850019,0 days 00:00:00.356780,0.992323232762534,0.7152910331401583,0.05241225506274549,4,7,731,1.3073267487241096,1.4174438875846436,0.7255168836340173,COMPLETE
93,0.8254970208433596,2026-04-12 23:11:02.850019,2026-04-12 23:11:03.080182,0 days 00:00:00.230163,0.9682813088083622,0.7165566249728818,0.06122750299541978,4,6,738,1.17383211319809,1.3936485924192656,0.7197634301438005,COMPLETE
94,0.8252317577971546,2026-04-12 23:11:03.080182,2026-04-12 23:11:03.316858,0 days 00:00:00.236676,0.9389763182235789,0.709428711713178,0.07654801991073744,4,6,759,1.1759073041115495,1.4007232720557878,0.7254535215269792,COMPLETE
95,0.8283874406789723,2026-04-12 23:11:03.316858,2026-04-12 23:11:03.569363,0 days 00:00:00.252505,0.980252686124429,0.7764103341134703,0.0617947774626253,4,7,709,1.09985823907026,1.2584826246571694,0.74966176131108,COMPLETE
96,0.8236269163676143,2026-04-12 23:11:03.569363,2026-04-12 23:11:03.712439,0 days 00:00:00.143076,0.9694836470912003,0.7745318305734128,0.051663708956753415,4,7,705,1.0912788861078928,1.2647468624792622,0.7761740838682191,COMPLETE
97,0.82660638879731,2026-04-12 23:11:03.712439,2026-04-12 23:11:03.953177,0 days 00:00:00.240738,0.9892400942374941,0.7232370984277684,0.0590841453382079,4,8,814,1.3194469299214946,1.583354780679446,0.7522027351037716,COMPLETE
98,0.8210627069209655,2026-04-12 23:11:03.953177,2026-04-12 23:11:04.132491,0 days 00:00:00.179314,0.9888021083177315,0.7908739873492883,0.08229733615763558,4,10,818,1.313988766775488,1.5956771081705117,0.7572730305699189,COMPLETE
99,0.826402073093864,2026-04-12 23:11:04.132491,2026-04-12 23:11:04.461355,0 days 00:00:00.328864,0.9173443063478377,0.8182566636117423,0.052846285810173706,4,9,852,1.2220462227699564,1.7485136323362693,0.7451385290124177,COMPLETE
