number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
53,0.8016508205727477,2026-04-12 23:13:46.430779,2026-04-12 23:13:46.866725,0 days 00:00:00.435946,0.7229126209316342,0.9109008416818004,0.05868872519537254,8,11,674,1.288496699135667,4.403303746992246,0.877399935370855,COMPLETE
54,0.7935986323647319,2026-04-12 23:13:46.866725,2026-04-12 23:13:47.268723,0 days 00:00:00.401998,0.7886946485449585,0.8864005891689569,0.06811349157742366,9,13,603,1.127410207585958,0.6545812728666156,0.9978633836110258,COMPLETE
55,0.8136693697991202,2026-04-12 23:13:47.268723,2026-04-12 23:13:47.709187,0 days 00:00:00.440464,0.40130711005874536,0.441672295044487,0.08210834508953631,3,5,332,1.3588130414741524,2.947791595385684,0.8121662097270055,COMPLETE
56,0.8112914040724503,2026-04-12 23:13:47.709187,2026-04-12 23:13:48.266105,0 days 00:00:00.556918,0.7265192067116769,0.9896346125292681,0.03956601250048025,8,27,509,1.82255759144721,3.584425046836735,0.6930658668590137,COMPLETE
57,0.8081240782385638,2026-04-12 23:13:48.266614,2026-04-12 23:13:48.644953,0 days 00:00:00.378339,0.5162335060840658,0.7559929538157655,0.12334169761625233,4,2,1124,1.416664658236331,0.9550559652590797,0.7623696403526392,COMPLETE
58,0.801813403936158,2026-04-12 23:13:48.644953,2026-04-12 23:13:49.103393,0 days 00:00:00.458440,0.6634950493675359,0.3222948991213157,0.055443524006271706,7,10,793,1.1859717315331157,1.236487347527076,0.6657058314706198,COMPLETE
59,0.8118655988746623,2026-04-12 23:13:49.103393,2026-04-12 23:13:49.505133,0 days 00:00:00.401740,0.8711016886947096,0.794175901851299,0.0499624726187822,5,16,434,0.9183542285791816,4.179411730417693,0.9535398070912524,COMPLETE
60,0.8153196014541221,2026-04-12 23:13:49.505133,2026-04-12 23:13:49.969418,0 days 00:00:00.464285,0.613375986141281,0.8542099860086557,0.10487267085236189,4,6,385,0.39805093162544836,3.146549454025151,0.5009157315217356,COMPLETE
61,0.8187952677935187,2026-04-12 23:13:49.969418,2026-04-12 23:13:50.412305,0 days 00:00:00.442887,0.6195828179961929,0.8361510169697023,0.10324672638470242,4,6,374,0.48544788711246845,3.195853463833714,0.5030531927773239,COMPLETE
62,0.8120389089541579,2026-04-12 23:13:50.412305,2026-04-12 23:13:50.803425,0 days 00:00:00.391120,0.6159946803245568,0.8469120949848242,0.10235972950555293,4,6,294,0.27286300936595137,2.616032951286031,0.5140223129534249,COMPLETE
63,0.8178773974210451,2026-04-12 23:13:50.803425,2026-04-12 23:13:51.237933,0 days 00:00:00.434508,0.6134310418359684,0.6915010380974775,0.11160644937730278,4,7,378,0.4086873579353495,3.038189116659977,0.5008450691493196,COMPLETE
64,0.8102197841027544,2026-04-12 23:13:51.237933,2026-04-12 23:13:51.646313,0 days 00:00:00.408380,0.6121791848052947,0.6271574452212746,0.14258824211475152,4,7,359,0.4134192106345813,3.0789216270428277,0.5321652876531523,COMPLETE
65,0.8104942618378776,2026-04-12 23:13:51.646313,2026-04-12 23:13:51.968763,0 days 00:00:00.322450,0.6696427622360943,0.6820121654405642,0.11689390597701088,4,9,437,0.48245028709888527,3.2235562849785437,0.5051408237463771,COMPLETE
66,0.8113778487844316,2026-04-12 23:13:51.968763,2026-04-12 23:13:52.455367,0 days 00:00:00.486604,0.7005400833958144,0.8134240471326131,0.09154496132173107,3,4,369,0.697077342247973,3.0283031155320623,0.5528096629853874,COMPLETE
67,0.8080037707561957,2026-04-12 23:13:52.455367,2026-04-12 23:13:52.826964,0 days 00:00:00.371597,0.5846030751029384,0.7481936525745508,0.19916444985692308,4,8,244,0.29463003706256247,2.514209444735748,0.5006109422821586,COMPLETE
68,0.8077105738498647,2026-04-12 23:13:52.826964,2026-04-12 23:13:53.222263,0 days 00:00:00.395299,0.6322212049901859,0.6866154467592099,0.1679694263375198,5,4,389,0.08543259216702109,2.6755636975255466,0.535200679693578,COMPLETE
69,0.8117059600999814,2026-04-12 23:13:53.222263,2026-04-12 23:13:53.720303,0 days 00:00:00.498040,0.6611017996037619,0.5665668893041329,0.1308496784154961,4,6,312,0.37533226470750525,3.327175558723857,0.5195292088149527,COMPLETE
70,0.81043663202989,2026-04-12 23:13:53.720303,2026-04-12 23:13:54.136530,0 days 00:00:00.416227,0.5452473347392013,0.6443058384597236,0.10899894605829863,3,1,209,0.5340260380023767,0.873137774019552,0.5660363488938929,COMPLETE
