number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
88,0.7169098488796248,2026-04-12 23:13:02.757771,2026-04-12 23:13:02.816626,0 days 00:00:00.058855,0.6514210825509024,0.7997232064302804,0.09610444753456342,3,10,865,1.709200001496021,3.823638249190095,0.5748840533589602,COMPLETE
89,0.7286347055758207,2026-04-12 23:13:02.816626,2026-04-12 23:13:02.872383,0 days 00:00:00.055757,0.6062941753261099,0.9666556177198463,0.08756906565767297,3,12,789,1.6105637949437177,4.421562520149867,0.6139033605881543,COMPLETE
90,0.719775924960917,2026-04-12 23:13:02.872383,2026-04-12 23:13:02.937918,0 days 00:00:00.065535,0.5860192414629825,0.6772918027365439,0.06924355598497828,4,14,927,1.7588822053866358,4.142597753135963,0.6359763043689572,COMPLETE
91,0.7253778009379884,2026-04-12 23:13:02.937918,2026-04-12 23:13:03.018019,0 days 00:00:00.080101,0.5386602541979009,0.6100834619544063,0.040597784842423136,3,7,829,1.894619335964862,4.061082950903499,0.6615246143881798,COMPLETE
92,0.7295466388744138,2026-04-12 23:13:03.018019,2026-04-12 23:13:03.119866,0 days 00:00:00.101847,0.7140203745929168,0.6308165899315915,0.022454098409292987,3,9,1003,1.4765577264063232,3.6745640604185725,0.6645010449866269,COMPLETE
93,0.7119593538301199,2026-04-12 23:13:03.119866,2026-04-12 23:13:03.209184,0 days 00:00:00.089318,0.5620615854821787,0.5711602949990744,0.11137064524785677,3,11,884,1.3796361653691098,4.318286960084425,0.5934632174604906,COMPLETE
94,0.724205315268369,2026-04-12 23:13:03.209184,2026-04-12 23:13:03.290460,0 days 00:00:00.081276,0.6158491008110619,0.6891418916123355,0.051732302180579344,3,9,959,1.634968657756497,3.998236920648886,0.6878914594887935,COMPLETE
95,0.729676915059927,2026-04-12 23:13:03.290460,2026-04-12 23:13:03.362096,0 days 00:00:00.071636,0.47053978289223053,0.4735995178150586,0.08520573351486871,3,10,1252,1.8260089028611044,4.542650496518829,0.6216182296532661,COMPLETE
96,0.7197759249609171,2026-04-12 23:13:03.362096,2026-04-12 23:13:03.436222,0 days 00:00:00.074126,0.5187787657474437,0.7607285568783421,0.06565447531183641,3,12,1049,1.3008901227946146,4.210653083943945,0.7312223736045138,COMPLETE
97,0.728764981761334,2026-04-12 23:13:03.436222,2026-04-12 23:13:03.546425,0 days 00:00:00.110203,0.550043971927568,0.5947011897043312,0.027146516015637064,3,7,1092,1.16651003327399,4.692431547332381,0.6447354754455291,COMPLETE
98,0.7163887441375716,2026-04-12 23:13:03.546425,2026-04-12 23:13:03.631863,0 days 00:00:00.085438,0.4512485501829109,0.5316269696289384,0.11942688698566507,3,11,734,1.7256398273867046,0.5514608343751826,0.6727883777995671,COMPLETE
99,0.7205575820739968,2026-04-12 23:13:03.631863,2026-04-12 23:13:03.735477,0 days 00:00:00.103614,0.43633589688068847,0.6354373085316748,0.014673433012994196,3,6,1159,1.0642183463009751,4.826771381017309,0.7105937531094801,COMPLETE
